trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
189,2.722286,35,95.28,300,1.5,0.99,4
190,2.796471,34,95.08,300,1.5,0.99,4
191,2.716571,35,95.08,300,1.5,0.99,4
192,2.807059,34,95.44,300,1.5,0.99,4
193,2.651111,36,95.44,300,1.5,0.99,4
194,2.794118,34,95.00,300,1.5,0.99,4
195,2.647778,36,95.32,300,1.5,0.99,4
196,2.650000,36,95.40,300,1.5,0.99,4
197,2.652222,36,95.48,300,1.5,0.99,4
198,2.577297,37,95.36,300,1.5,0.99,4
199,2.584865,37,95.64,300,1.5,0.99,4
200,2.808235,34,95.48,300,1.5,0.99,4
201,2.718857,35,95.16,300,1.5,0.99,4
202,2.638889,36,95.00,300,1.5,0.99,4
203,2.724571,35,95.36,300,1.5,0.99,4
204,2.729143,35,95.52,300,1.5,0.99,4
205,2.805882,34,95.40,300,1.5,0.99,4
206,2.804706,34,95.36,300,1.5,0.99,4
207,2.643333,36,95.16,300,1.5,0.99,4
208,2.795294,34,95.04,300,1.5,0.99,4
209,2.569730,37,95.08,300,1.5,0.99,4
210,2.801176,34,95.24,300,1.5,0.99,4
211,2.796471,34,95.08,300,1.5,0.99,4
212,2.508421,38,95.32,300,1.5,0.99,4
213,2.645556,36,95.24,300,1.5,0.99,4
214,2.576216,37,95.32,300,1.5,0.99,4
215,2.802353,34,95.28,300,1.5,0.99,4
216,2.642222,36,95.12,300,1.5,0.99,4
217,2.576216,37,95.32,300,1.5,0.99,4
218,2.502105,38,95.08,300,1.5,0.99,4
219,2.575135,37,95.28,300,1.5,0.99,4
220,2.797647,34,95.12,300,1.5,0.99,4
221,2.506316,38,95.24,300,1.5,0.99,4
222,2.715429,35,95.04,300,1.5,0.99,4
223,2.717714,35,95.12,300,1.5,0.99,4
224,2.569730,37,95.08,300,1.5,0.99,4
225,2.647778,36,95.32,300,1.5,0.99,4
226,2.644444,36,95.20,300,1.5,0.99,4
227,2.643333,36,95.16,300,1.5,0.99,4
228,2.578378,37,95.40,300,1.5,0.99,4
229,2.646667,36,95.28,300,1.5,0.99,4
230,2.643333,36,95.16,300,1.5,0.99,4
231,2.801176,34,95.24,300,1.5,0.99,4
232,2.723429,35,95.32,300,1.5,0.99,4
233,2.572973,37,95.20,300,1.5,0.99,4
234,2.718857,35,95.16,300,1.5,0.99,4
235,2.720000,35,95.20,300,1.5,0.99,4
236,2.648889,36,95.36,300,1.5,0.99,4
237,2.798824,34,95.16,300,1.5,0.99,4
238,2.718857,35,95.16,300,1.5,0.99,4
239,2.718857,35,95.16,300,1.5,0.99,4
240,2.726857,35,95.44,300,1.5,0.99,4
241,2.567568,37,95.00,300,1.5,0.99,4
242,2.797647,34,95.12,300,1.5,0.99,4
243,2.509474,38,95.36,300,1.5,0.99,4
244,2.794118,34,95.00,300,1.5,0.99,4
245,2.640000,36,95.04,300,1.5,0.99,4
246,2.641111,36,95.08,300,1.5,0.99,4
247,2.718857,35,95.16,300,1.5,0.99,4
248,2.647778,36,95.32,300,1.5,0.99,4
249,2.725714,35,95.40,300,1.5,0.99,4
250,2.645556,36,95.24,300,1.5,0.99,4
251,2.796471,34,95.08,300,1.5,0.99,4
252,2.718857,35,95.16,300,1.5,0.99,4
253,2.725714,35,95.40,300,1.5,0.99,4
254,2.882424,33,95.12,300,1.5,0.99,4
255,2.571892,37,95.16,300,1.5,0.99,4
256,2.570811,37,95.12,300,1.5,0.99,4
257,2.646667,36,95.28,300,1.5,0.99,4
258,2.717714,35,95.12,300,1.5,0.99,4
259,2.652222,36,95.48,300,1.5,0.99,4
260,2.726857,35,95.44,300,1.5,0.99,4
261,2.652222,36,95.48,300,1.5,0.99,4
262,2.650000,36,95.40,300,1.5,0.99,4
263,2.642222,36,95.12,300,1.5,0.99,4
264,2.644444,36,95.20,300,1.5,0.99,4
265,2.507368,38,95.28,300,1.5,0.99,4
266,2.726857,35,95.44,300,1.5,0.99,4
267,2.648889,36,95.36,300,1.5,0.99,4
268,2.798824,34,95.16,300,1.5,0.99,4
269,2.718857,35,95.16,300,1.5,0.99,4
270,2.577297,37,95.36,300,1.5,0.99,4
271,2.578378,37,95.40,300,1.5,0.99,4
272,2.801176,34,95.24,300,1.5,0.99,4
273,2.972500,32,95.12,300,1.5,0.99,4
274,2.721143,35,95.24,300,1.5,0.99,4
275,2.718857,35,95.16,300,1.5,0.99,4
276,2.647778,36,95.32,300,1.5,0.99,4
