n,g,m,r,efficiency
150,6,0.9800000190734864,8,0.345333
150,5,0.9800000190734864,8,0.353067
150,5,0.9800000190734864,8,0.347822
150,3,0.9800000190734864,8,0.361689
150,4,0.9800000190734864,8,0.358178
150,6,0.9800000190734864,8,0.336978
150,6,0.9800000190734864,8,0.344444
150,5,0.9800000190734864,8,0.350844
150,6,0.9800000190734864,8,0.342933
150,4,0.9800000190734864,8,0.3548
150,2,0.9800000190734864,8,0.356889
150,5,0.9800000190734864,8,0.353956
150,2,0.9800000190734864,8,0.351822
150,5,0.9800000190734864,8,0.348578
150,3,0.9800000190734864,8,0.366889
150,6,0.9800000190734864,8,0.334133
150,4,0.9800000190734864,8,0.349511
150,5,0.9800000190734864,8,0.3516
150,3,0.9800000190734864,8,0.356311
150,5,0.9800000190734864,8,0.3528
150,3,0.9800000190734864,8,0.3576
150,5,0.9800000190734864,8,0.356133
150,4,0.9800000190734864,8,0.355244
150,3,0.9800000190734864,8,0.373644
150,5,0.9800000190734864,8,0.3612
150,4,0.9800000190734864,8,0.3496
150,2,0.9800000190734864,8,0.344844
150,2,0.9800000190734864,8,0.336533
150,4,0.9800000190734864,8,0.360267
150,4,0.9800000190734864,8,0.351778
150,3,0.9800000190734864,8,0.361689
150,4,0.9800000190734864,8,0.362133
150,6,0.9800000190734864,8,0.345022
150,3,0.9800000190734864,8,0.358933
150,2,0.9800000190734864,8,0.347422
150,3,0.9800000190734864,8,0.363733
150,3,0.9800000190734864,8,0.355156
150,4,0.9800000190734864,8,0.356756
150,6,0.9800000190734864,8,0.340533
150,6,0.9800000190734864,8,0.3388
150,4,0.9800000190734864,8,0.361733
150,4,0.9800000190734864,8,0.359911
150,4,0.9800000190734864,8,0.353244
150,2,0.9800000190734864,8,0.341867
150,3,0.9800000190734864,8,0.362044
150,2,0.9800000190734864,8,0.348267
150,5,0.9800000190734864,8,0.356133
150,3,0.9800000190734864,8,0.365156
150,4,0.9800000190734864,8,0.358
150,2,0.9800000190734864,8,0.338089
150,3,0.9800000190734864,8,0.359067
150,4,0.9800000190734864,8,0.360311
150,4,0.9800000190734864,8,0.358756
150,6,0.9800000190734864,8,0.340533
150,6,0.9800000190734864,8,0.343822
150,6,0.9800000190734864,8,0.341733
150,2,0.9800000190734864,8,0.348533
150,6,0.9800000190734864,8,0.348089
150,5,0.9800000190734864,8,0.351689
150,6,0.9800000190734864,8,0.344
150,2,0.9800000190734864,8,0.352756
150,3,0.9800000190734864,8,0.362311
150,3,0.9800000190734864,8,0.362578
150,4,0.9800000190734864,8,0.363422
150,4,0.9800000190734864,8,0.365378
150,5,0.9800000190734864,8,0.350489
150,4,0.9800000190734864,8,0.360933
150,4,0.9800000190734864,8,0.358267
150,6,0.9800000190734864,8,0.342133
150,4,0.9800000190734864,8,0.3644
150,5,0.9800000190734864,8,0.348444
150,6,0.9800000190734864,8,0.342178
150,2,0.9800000190734864,8,0.358222
150,4,0.9800000190734864,8,0.352
150,3,0.9800000190734864,8,0.357689
150,3,0.9800000190734864,8,0.363289
150,6,0.9800000190734864,8,0.340978
150,6,0.9800000190734864,8,0.342978
150,2,0.9800000190734864,8,0.354
150,4,0.9800000190734864,8,0.360578
150,6,0.9800000190734864,8,0.341689
150,6,0.9800000190734864,8,0.343644
150,4,0.9800000190734864,8,0.365067
150,3,0.9800000190734864,8,0.359378
150,6,0.9800000190734864,8,0.339689
150,5,0.9800000190734864,8,0.348711
150,3,0.9800000190734864,8,0.3632
150,2,0.9800000190734864,8,0.343644
150,3,0.9800000190734864,8,0.367822
150,6,0.9800000190734864,8,0.336756
150,5,0.9800000190734864,8,0.354489
150,4,0.9800000190734864,8,0.351867
150,5,0.9800000190734864,8,0.346133
150,3,0.9800000190734864,8,0.360533
150,5,0.9800000190734864,8,0.353822
150,5,0.9800000190734864,8,0.352622
150,2,0.9800000190734864,8,0.348267
150,3,0.9800000190734864,8,0.354444
150,3,0.9800000190734864,8,0.354
150,2,0.9800000190734864,8,0.349822
150,4,0.9800000190734864,8,0.357333
150,2,0.9800000190734864,8,0.350933
150,5,0.9800000190734864,8,0.358044
150,6,0.9800000190734864,8,0.342844
150,5,0.9800000190734864,8,0.343511
150,4,0.9800000190734864,8,0.359956
150,3,0.9800000190734864,8,0.361244
150,5,0.9800000190734864,8,0.347156
150,4,0.9800000190734864,8,0.3596
150,4,0.9800000190734864,8,0.356622
150,3,0.9800000190734864,8,0.358444
150,5,0.9800000190734864,8,0.3528
150,3,0.9800000190734864,8,0.370844
150,3,0.9800000190734864,8,0.359422
150,3,0.9800000190734864,8,0.362889
150,3,0.9800000190734864,8,0.363911
150,6,0.9800000190734864,8,0.344533
150,5,0.9800000190734864,8,0.349022
150,3,0.9800000190734864,8,0.359156
150,4,0.9800000190734864,8,0.365778
150,4,0.9800000190734864,8,0.360667
150,4,0.9800000190734864,8,0.349822
150,6,0.9800000190734864,8,0.337244
150,3,0.9800000190734864,8,0.364889
150,6,0.9800000190734864,8,0.339689
150,3,0.9800000190734864,8,0.360444
150,4,0.9800000190734864,8,0.357911
150,6,0.9800000190734864,8,0.335778
150,2,0.9800000190734864,8,0.344311
150,2,0.9800000190734864,8,0.352133
150,5,0.9800000190734864,8,0.354667
150,2,0.9800000190734864,8,0.350533
150,5,0.9800000190734864,8,0.347644
150,5,0.9800000190734864,8,0.343467
150,4,0.9800000190734864,8,0.359467
150,4,0.9800000190734864,8,0.356444
150,2,0.9800000190734864,8,0.351867
150,6,0.9800000190734864,8,0.345956
150,4,0.9800000190734864,8,0.365111
150,6,0.9800000190734864,8,0.347689
150,4,0.9800000190734864,8,0.361644
150,2,0.9800000190734864,8,0.346178
150,5,0.9800000190734864,8,0.350933
150,2,0.9800000190734864,8,0.348889
150,6,0.9800000190734864,8,0.335422
150,4,0.9800000190734864,8,0.360622
150,4,0.9800000190734864,8,0.357556
150,3,0.9800000190734864,8,0.357111
150,2,0.9800000190734864,8,0.343467
150,6,0.9800000190734864,8,0.335911
150,4,0.9800000190734864,8,0.358133
150,5,0.9800000190734864,8,0.349333
150,4,0.9800000190734864,8,0.354533
150,5,0.9800000190734864,8,0.356667
150,5,0.9800000190734864,8,0.346978
150,3,0.9800000190734864,8,0.359244
150,6,0.9800000190734864,8,0.340978
150,2,0.9800000190734864,8,0.348311
150,4,0.9800000190734864,8,0.356044
150,4,0.9800000190734864,8,0.366178
150,3,0.9800000190734864,8,0.359911
150,3,0.9800000190734864,8,0.360267
150,2,0.9800000190734864,8,0.363689
150,5,0.9800000190734864,8,0.356311
150,3,0.9800000190734864,8,0.357467
150,5,0.9800000190734864,8,0.348622
150,4,0.9800000190734864,8,0.355422
150,4,0.9800000190734864,8,0.353378
150,3,0.9800000190734864,8,0.360933
150,4,0.9800000190734864,8,0.358222
150,2,0.9800000190734864,8,0.333111
150,6,0.9800000190734864,8,0.343511
150,2,0.9800000190734864,8,0.340578
150,2,0.9800000190734864,8,0.349822
150,5,0.9800000190734864,8,0.355511
150,5,0.9800000190734864,8,0.343956
150,4,0.9800000190734864,8,0.356133
150,6,0.9800000190734864,8,0.340311
150,6,0.9800000190734864,8,0.342311
150,5,0.9800000190734864,8,0.349467
150,5,0.9800000190734864,8,0.352489
150,3,0.9800000190734864,8,0.361556
150,3,0.9800000190734864,8,0.3644
150,2,0.9800000190734864,8,0.348978
150,6,0.9800000190734864,8,0.347022
150,5,0.9800000190734864,8,0.353467
150,4,0.9800000190734864,8,0.353022
150,5,0.9800000190734864,8,0.352756
150,2,0.9800000190734864,8,0.341289
150,6,0.9800000190734864,8,0.347733
150,6,0.9800000190734864,8,0.336933
150,2,0.9800000190734864,8,0.356044
150,4,0.9800000190734864,8,0.367467
150,3,0.9800000190734864,8,0.358489
150,6,0.9800000190734864,8,0.344133
150,2,0.9800000190734864,8,0.343956
150,3,0.9800000190734864,8,0.365689
150,2,0.9800000190734864,8,0.345644
150,4,0.9800000190734864,8,0.364089
150,6,0.9800000190734864,8,0.339822
150,5,0.9800000190734864,8,0.351378
150,2,0.9800000190734864,8,0.355556
150,6,0.9800000190734864,8,0.340978
150,4,0.9800000190734864,8,0.360444
150,3,0.9800000190734864,8,0.363111
150,4,0.9800000190734864,8,0.355867
150,2,0.9800000190734864,8,0.3476
150,3,0.9800000190734864,8,0.361422
150,2,0.9800000190734864,8,0.358267
150,6,0.9800000190734864,8,0.345867
150,4,0.9800000190734864,8,0.361689
150,5,0.9800000190734864,8,0.353467
150,4,0.9800000190734864,8,0.361778
150,4,0.9800000190734864,8,0.3608
150,3,0.9800000190734864,8,0.357244
150,6,0.9800000190734864,8,0.344444
150,3,0.9800000190734864,8,0.363956
150,5,0.9800000190734864,8,0.347689
150,3,0.9800000190734864,8,0.357067
150,5,0.9800000190734864,8,0.3532
150,4,0.9800000190734864,8,0.366533
150,2,0.9800000190734864,8,0.358089
150,3,0.9800000190734864,8,0.357378
150,2,0.9800000190734864,8,0.359956
150,4,0.9800000190734864,8,0.358089
150,2,0.9800000190734864,8,0.358667
150,6,0.9800000190734864,8,0.336622
150,6,0.9800000190734864,8,0.3384
150,3,0.9800000190734864,8,0.361733
150,6,0.9800000190734864,8,0.343333
150,6,0.9800000190734864,8,0.343067
150,2,0.9800000190734864,8,0.357956
150,3,0.9800000190734864,8,0.360222
150,4,0.9800000190734864,8,0.363422
150,6,0.9800000190734864,8,0.342311
150,2,0.9800000190734864,8,0.3544
150,5,0.9800000190734864,8,0.348222
150,6,0.9800000190734864,8,0.339733
150,4,0.9800000190734864,8,0.354133
150,6,0.9800000190734864,8,0.343156
150,3,0.9800000190734864,8,0.367378
150,2,0.9800000190734864,8,0.347422
150,3,0.9800000190734864,8,0.3724
150,5,0.9800000190734864,8,0.353556
150,4,0.9800000190734864,8,0.3556
150,6,0.9800000190734864,8,0.340089
150,4,0.9800000190734864,8,0.3564
150,2,0.9800000190734864,8,0.350711
150,6,0.9800000190734864,8,0.335956
150,3,0.9800000190734864,8,0.3628
150,2,0.9800000190734864,8,0.350667
150,6,0.9800000190734864,8,0.347156
150,4,0.9800000190734864,8,0.3588
150,4,0.9800000190734864,8,0.350933
150,5,0.9800000190734864,8,0.347689
150,2,0.9800000190734864,8,0.346711
150,5,0.9800000190734864,8,0.3516
150,5,0.9800000190734864,8,0.353867
150,2,0.9800000190734864,8,0.345067
150,3,0.9800000190734864,8,0.3656
150,3,0.9800000190734864,8,0.366844
150,3,0.9800000190734864,8,0.366578
150,6,0.9800000190734864,8,0.347289
150,6,0.9800000190734864,8,0.344711
150,4,0.9800000190734864,8,0.357511
150,6,0.9800000190734864,8,0.338622
150,5,0.9800000190734864,8,0.352
150,5,0.9800000190734864,8,0.351689
150,5,0.9800000190734864,8,0.353067
150,6,0.9800000190734864,8,0.343378
150,4,0.9800000190734864,8,0.352356
150,2,0.9800000190734864,8,0.355867
150,5,0.9800000190734864,8,0.350133
150,6,0.9800000190734864,8,0.342089
150,3,0.9800000190734864,8,0.361556
150,4,0.9800000190734864,8,0.362444
150,5,0.9800000190734864,8,0.3484
150,6,0.9800000190734864,8,0.340933
150,3,0.9800000190734864,8,0.363867
150,5,0.9800000190734864,8,0.347156
150,4,0.9800000190734864,8,0.364267
150,2,0.9800000190734864,8,0.350844
150,5,0.9800000190734864,8,0.346089
150,5,0.9800000190734864,8,0.350222
150,3,0.9800000190734864,8,0.364756
150,2,0.9800000190734864,8,0.355556
150,2,0.9800000190734864,8,0.344267
150,2,0.9800000190734864,8,0.345867
150,3,0.9800000190734864,8,0.367689
150,3,0.9800000190734864,8,0.364
150,2,0.9800000190734864,8,0.337467
150,4,0.9800000190734864,8,0.352267
150,2,0.9800000190734864,8,0.3364
150,2,0.9800000190734864,8,0.358622
150,3,0.9800000190734864,8,0.364711
150,5,0.9800000190734864,8,0.349733
150,2,0.9800000190734864,8,0.352311
150,3,0.9800000190734864,8,0.362756
150,6,0.9800000190734864,8,0.341289
150,2,0.9800000190734864,8,0.352889
150,3,0.9800000190734864,8,0.357867
150,6,0.9800000190734864,8,0.342
150,5,0.9800000190734864,8,0.347778
150,3,0.9800000190734864,8,0.359244
150,3,0.9800000190734864,8,0.362622
150,6,0.9800000190734864,8,0.344267
150,3,0.9800000190734864,8,0.366978
150,5,0.9800000190734864,8,0.350489
150,2,0.9800000190734864,8,0.343556
150,3,0.9800000190734864,8,0.365822
150,2,0.9800000190734864,8,0.344444
150,3,0.9800000190734864,8,0.366
150,3,0.9800000190734864,8,0.366844
150,5,0.9800000190734864,8,0.352889
150,4,0.9800000190734864,8,0.358533
150,2,0.9800000190734864,8,0.354267
150,5,0.9800000190734864,8,0.342133
150,3,0.9800000190734864,8,0.364978
150,4,0.9800000190734864,8,0.354356
150,5,0.9800000190734864,8,0.349022
150,6,0.9800000190734864,8,0.342089
150,5,0.9800000190734864,8,0.352133
150,6,0.9800000190734864,8,0.343556
150,2,0.9800000190734864,8,0.3444
150,2,0.9800000190734864,8,0.348667
150,3,0.9800000190734864,8,0.364489
150,5,0.9800000190734864,8,0.344978
150,5,0.9800000190734864,8,0.349467
150,3,0.9800000190734864,8,0.362711
150,6,0.9800000190734864,8,0.346667
150,4,0.9800000190734864,8,0.354133
150,4,0.9800000190734864,8,0.353378
150,4,0.9800000190734864,8,0.357778
150,4,0.9800000190734864,8,0.362
150,5,0.9800000190734864,8,0.357689
150,4,0.9800000190734864,8,0.353333
150,6,0.9800000190734864,8,0.3424
150,2,0.9800000190734864,8,0.358889
150,3,0.9800000190734864,8,0.3616
150,3,0.9800000190734864,8,0.361778
150,4,0.9800000190734864,8,0.355956
150,2,0.9800000190734864,8,0.345956
150,2,0.9800000190734864,8,0.349067
150,6,0.9800000190734864,8,0.344089
150,4,0.9800000190734864,8,0.357556
150,6,0.9800000190734864,8,0.345556
150,3,0.9800000190734864,8,0.372978
150,6,0.9800000190734864,8,0.345511
150,5,0.9800000190734864,8,0.353689
150,6,0.9800000190734864,8,0.344622
150,3,0.9800000190734864,8,0.359822
150,4,0.9800000190734864,8,0.353733
150,4,0.9800000190734864,8,0.358133
150,5,0.9800000190734864,8,0.353556
150,4,0.9800000190734864,8,0.364222
150,6,0.9800000190734864,8,0.342711
150,3,0.9800000190734864,8,0.364667
150,2,0.9800000190734864,8,0.344711
150,4,0.9800000190734864,8,0.364267
150,2,0.9800000190734864,8,0.355467
150,6,0.9800000190734864,8,0.339244
150,5,0.9800000190734864,8,0.352267
150,2,0.9800000190734864,8,0.361067
150,4,0.9800000190734864,8,0.356
150,4,0.9800000190734864,8,0.358889
150,2,0.9800000190734864,8,0.345689
150,5,0.9800000190734864,8,0.350533
150,4,0.9800000190734864,8,0.366756
150,6,0.9800000190734864,8,0.344356
150,3,0.9800000190734864,8,0.366444
150,5,0.9800000190734864,8,0.353733
150,4,0.9800000190734864,8,0.355867
150,6,0.9800000190734864,8,0.336622
150,4,0.9800000190734864,8,0.362889
150,3,0.9800000190734864,8,0.366667
150,5,0.9800000190734864,8,0.340133
150,6,0.9800000190734864,8,0.340711
150,5,0.9800000190734864,8,0.350444
150,2,0.9800000190734864,8,0.345378
150,4,0.9800000190734864,8,0.360756
150,5,0.9800000190734864,8,0.354133
150,5,0.9800000190734864,8,0.353067
150,2,0.9800000190734864,8,0.350578
150,4,0.9800000190734864,8,0.355022
150,4,0.9800000190734864,8,0.360667
150,3,0.9800000190734864,8,0.359378
150,5,0.9800000190734864,8,0.353156
150,6,0.9800000190734864,8,0.342933
150,5,0.9800000190734864,8,0.348489
150,4,0.9800000190734864,8,0.355111
150,3,0.9800000190734864,8,0.365067
150,2,0.9800000190734864,8,0.358578
150,4,0.9800000190734864,8,0.359911
150,3,0.9800000190734864,8,0.354933
150,3,0.9800000190734864,8,0.363822
150,5,0.9800000190734864,8,0.353422
150,5,0.9800000190734864,8,0.344756
150,6,0.9800000190734864,8,0.340356
150,6,0.9800000190734864,8,0.332622
150,2,0.9800000190734864,8,0.3484
150,2,0.9800000190734864,8,0.354889
150,6,0.9800000190734864,8,0.344044
150,6,0.9800000190734864,8,0.3404
150,2,0.9800000190734864,8,0.356
150,3,0.9800000190734864,8,0.356444
150,2,0.9800000190734864,8,0.349911
150,3,0.9800000190734864,8,0.360089
150,4,0.9800000190734864,8,0.351067
150,4,0.9800000190734864,8,0.361733
150,4,0.9800000190734864,8,0.365689
150,5,0.9800000190734864,8,0.351378
150,5,0.9800000190734864,8,0.352311
150,3,0.9800000190734864,8,0.363778
150,2,0.9800000190734864,8,0.351067
150,2,0.9800000190734864,8,0.344
150,3,0.9800000190734864,8,0.365378
150,2,0.9800000190734864,8,0.345867
150,4,0.9800000190734864,8,0.352711
150,3,0.9800000190734864,8,0.357067
150,2,0.9800000190734864,8,0.341467
150,6,0.9800000190734864,8,0.335778
150,4,0.9800000190734864,8,0.362356
150,2,0.9800000190734864,8,0.351956
150,6,0.9800000190734864,8,0.344044
150,2,0.9800000190734864,8,0.356267
150,5,0.9800000190734864,8,0.345778
150,2,0.9800000190734864,8,0.344844
150,6,0.9800000190734864,8,0.3376
150,3,0.9800000190734864,8,0.365822
150,5,0.9800000190734864,8,0.360044
150,6,0.9800000190734864,8,0.342889
150,6,0.9800000190734864,8,0.339911
150,3,0.9800000190734864,8,0.366133
150,6,0.9800000190734864,8,0.331867
150,6,0.9800000190734864,8,0.340178
150,3,0.9800000190734864,8,0.357289
150,6,0.9800000190734864,8,0.343956
150,2,0.9800000190734864,8,0.345644
150,2,0.9800000190734864,8,0.351467
150,5,0.9800000190734864,8,0.3548
150,2,0.9800000190734864,8,0.345778
150,5,0.9800000190734864,8,0.346178
150,5,0.9800000190734864,8,0.346756
150,6,0.9800000190734864,8,0.332
150,5,0.9800000190734864,8,0.343067
150,5,0.9800000190734864,8,0.347956
150,5,0.9800000190734864,8,0.348978
150,2,0.9800000190734864,8,0.359022
150,5,0.9800000190734864,8,0.347556
150,5,0.9800000190734864,8,0.352711
150,5,0.9800000190734864,8,0.350622
150,6,0.9800000190734864,8,0.3428
150,3,0.9800000190734864,8,0.359956
150,6,0.9800000190734864,8,0.335733
150,5,0.9800000190734864,8,0.353289
150,6,0.9800000190734864,8,0.348533
150,2,0.9800000190734864,8,0.3544
150,6,0.9800000190734864,8,0.340533
150,6,0.9800000190734864,8,0.344044
150,2,0.9800000190734864,8,0.352622
150,6,0.9800000190734864,8,0.340667
150,2,0.9800000190734864,8,0.349111
150,4,0.9800000190734864,8,0.351511
150,3,0.9800000190734864,8,0.364444
150,4,0.9800000190734864,8,0.357778
150,5,0.9800000190734864,8,0.3592
150,4,0.9800000190734864,8,0.360933
150,3,0.9800000190734864,8,0.362
150,5,0.9800000190734864,8,0.346622
150,2,0.9800000190734864,8,0.343644
150,3,0.9800000190734864,8,0.369111
150,4,0.9800000190734864,8,0.357333
150,5,0.9800000190734864,8,0.358578
150,4,0.9800000190734864,8,0.364311
150,6,0.9800000190734864,8,0.343778
150,5,0.9800000190734864,8,0.354978
150,6,0.9800000190734864,8,0.344622
150,4,0.9800000190734864,8,0.353511
150,6,0.9800000190734864,8,0.340311
150,2,0.9800000190734864,8,0.349022
150,3,0.9800000190734864,8,0.366089
150,6,0.9800000190734864,8,0.343467
150,5,0.9800000190734864,8,0.352267
150,6,0.9800000190734864,8,0.3404
150,3,0.9800000190734864,8,0.3592
150,4,0.9800000190734864,8,0.349022
150,6,0.9800000190734864,8,0.343556
150,3,0.9800000190734864,8,0.361511
150,2,0.9800000190734864,8,0.342578
150,6,0.9800000190734864,8,0.343333
150,2,0.9800000190734864,8,0.355378
150,4,0.9800000190734864,8,0.354889
150,4,0.9800000190734864,8,0.358978
150,3,0.9800000190734864,8,0.358889
150,5,0.9800000190734864,8,0.3484
150,2,0.9800000190734864,8,0.348978
150,4,0.9800000190734864,8,0.354044
150,5,0.9800000190734864,8,0.344933
150,6,0.9800000190734864,8,0.341689
150,5,0.9800000190734864,8,0.354978
150,4,0.9800000190734864,8,0.357467
150,4,0.9800000190734864,8,0.355244
150,5,0.9800000190734864,8,0.357511
150,3,0.9800000190734864,8,0.361067
150,6,0.9800000190734864,8,0.3372
150,5,0.9800000190734864,8,0.351867
150,5,0.9800000190734864,8,0.348489
150,5,0.9800000190734864,8,0.3524
150,5,0.9800000190734864,8,0.3528
150,2,0.9800000190734864,8,0.362933
150,5,0.9800000190734864,8,0.356578
150,5,0.9800000190734864,8,0.352756
150,6,0.9800000190734864,8,0.336356
150,6,0.9800000190734864,8,0.339733
150,5,0.9800000190734864,8,0.351911
150,4,0.9800000190734864,8,0.354978
150,2,0.9800000190734864,8,0.339867
150,5,0.9800000190734864,8,0.346044
150,6,0.9800000190734864,8,0.336667
150,4,0.9800000190734864,8,0.360622
150,5,0.9800000190734864,8,0.352178
150,4,0.9800000190734864,8,0.355067
150,3,0.9800000190734864,8,0.357067
150,6,0.9800000190734864,8,0.341556
150,3,0.9800000190734864,8,0.359022
150,4,0.9800000190734864,8,0.352222
150,3,0.9800000190734864,8,0.357333
150,6,0.9800000190734864,8,0.337022
150,4,0.9800000190734864,8,0.357289
150,5,0.9800000190734864,8,0.347556
150,6,0.9800000190734864,8,0.346178
150,3,0.9800000190734864,8,0.366444
150,2,0.9800000190734864,8,0.337422
150,2,0.9800000190734864,8,0.342578
150,3,0.9800000190734864,8,0.378756
150,5,0.9800000190734864,8,0.346978
150,4,0.9800000190734864,8,0.366311
150,6,0.9800000190734864,8,0.343956
150,3,0.9800000190734864,8,0.362844
150,4,0.9800000190734864,8,0.354711
150,6,0.9800000190734864,8,0.345289
150,6,0.9800000190734864,8,0.351778
150,4,0.9800000190734864,8,0.3612
150,5,0.9800000190734864,8,0.348
150,4,0.9800000190734864,8,0.363822
150,4,0.9800000190734864,8,0.358267
150,6,0.9800000190734864,8,0.338311
150,3,0.9800000190734864,8,0.362444
150,6,0.9800000190734864,8,0.3428
150,5,0.9800000190734864,8,0.346933
150,5,0.9800000190734864,8,0.355556
150,3,0.9800000190734864,8,0.367556
150,2,0.9800000190734864,8,0.348178
150,5,0.9800000190734864,8,0.353422
150,6,0.9800000190734864,8,0.345378
150,3,0.9800000190734864,8,0.356089
150,3,0.9800000190734864,8,0.363689
150,4,0.9800000190734864,8,0.362711
150,4,0.9800000190734864,8,0.358044
150,5,0.9800000190734864,8,0.348578
150,3,0.9800000190734864,8,0.358533
150,2,0.9800000190734864,8,0.338533
150,2,0.9800000190734864,8,0.340711
150,6,0.9800000190734864,8,0.334044
150,5,0.9800000190734864,8,0.345422
150,3,0.9800000190734864,8,0.364044
150,5,0.9800000190734864,8,0.361867
150,4,0.9800000190734864,8,0.355333
150,3,0.9800000190734864,8,0.364844
150,4,0.9800000190734864,8,0.353689
150,3,0.9800000190734864,8,0.364622
150,3,0.9800000190734864,8,0.3608
150,2,0.9800000190734864,8,0.355378
150,4,0.9800000190734864,8,0.356356
150,6,0.9800000190734864,8,0.339556
150,3,0.9800000190734864,8,0.364
150,6,0.9800000190734864,8,0.348311
150,5,0.9800000190734864,8,0.3528
150,5,0.9800000190734864,8,0.354267
150,3,0.9800000190734864,8,0.354578
150,6,0.9800000190734864,8,0.332978
150,5,0.9800000190734864,8,0.349644
150,2,0.9800000190734864,8,0.353644
150,4,0.9800000190734864,8,0.360622
150,5,0.9800000190734864,8,0.347689
150,2,0.9800000190734864,8,0.3408
150,2,0.9800000190734864,8,0.345822
150,6,0.9800000190734864,8,0.339867
150,4,0.9800000190734864,8,0.359911
150,3,0.9800000190734864,8,0.364933
150,6,0.9800000190734864,8,0.344356
150,3,0.9800000190734864,8,0.365111
150,2,0.9800000190734864,8,0.360844
150,3,0.9800000190734864,8,0.367778
150,6,0.9800000190734864,8,0.342711
150,5,0.9800000190734864,8,0.345289
150,5,0.9800000190734864,8,0.349067
150,5,0.9800000190734864,8,0.349111
150,6,0.9800000190734864,8,0.342089
150,2,0.9800000190734864,8,0.356311
150,6,0.9800000190734864,8,0.345289
150,6,0.9800000190734864,8,0.338578
150,2,0.9800000190734864,8,0.353289
150,6,0.9800000190734864,8,0.346178
150,2,0.9800000190734864,8,0.360844
150,6,0.9800000190734864,8,0.335067
150,2,0.9800000190734864,8,0.3528
150,3,0.9800000190734864,8,0.362311
150,3,0.9800000190734864,8,0.361733
150,4,0.9800000190734864,8,0.3632
150,4,0.9800000190734864,8,0.365378
150,5,0.9800000190734864,8,0.347022
150,4,0.9800000190734864,8,0.359556
150,5,0.9800000190734864,8,0.353956
150,4,0.9800000190734864,8,0.360489
150,4,0.9800000190734864,8,0.357511
150,2,0.9800000190734864,8,0.349067
150,6,0.9800000190734864,8,0.334578
150,3,0.9800000190734864,8,0.365067
150,2,0.9800000190734864,8,0.345778
150,4,0.9800000190734864,8,0.3512
150,4,0.9800000190734864,8,0.359867
150,6,0.9800000190734864,8,0.339289
150,5,0.9800000190734864,8,0.354089
150,5,0.9800000190734864,8,0.350578
150,3,0.9800000190734864,8,0.372089
150,4,0.9800000190734864,8,0.358267
150,3,0.9800000190734864,8,0.3636
150,2,0.9800000190734864,8,0.340089
150,6,0.9800000190734864,8,0.340267
150,2,0.9800000190734864,8,0.350489
150,4,0.9800000190734864,8,0.3592
150,6,0.9800000190734864,8,0.339156
150,3,0.9800000190734864,8,0.369156
150,6,0.9800000190734864,8,0.344
150,3,0.9800000190734864,8,0.354044
150,5,0.9800000190734864,8,0.354444
150,5,0.9800000190734864,8,0.350578
150,4,0.9800000190734864,8,0.355467
150,4,0.9800000190734864,8,0.355956
150,3,0.9800000190734864,8,0.364489
150,3,0.9800000190734864,8,0.358178
150,4,0.9800000190734864,8,0.354489
150,3,0.9800000190734864,8,0.3612
150,2,0.9800000190734864,8,0.353111
150,6,0.9800000190734864,8,0.336844
150,3,0.9800000190734864,8,0.3616
150,4,0.9800000190734864,8,0.358711
150,5,0.9800000190734864,8,0.349244
150,4,0.9800000190734864,8,0.350178
150,2,0.9800000190734864,8,0.3568
150,6,0.9800000190734864,8,0.340711
150,3,0.9800000190734864,8,0.361867
150,4,0.9800000190734864,8,0.3572
150,6,0.9800000190734864,8,0.344578
150,3,0.9800000190734864,8,0.3644
150,5,0.9800000190734864,8,0.351067
150,2,0.9800000190734864,8,0.343956
150,3,0.9800000190734864,8,0.360667
150,4,0.9800000190734864,8,0.3508
150,4,0.9800000190734864,8,0.356489
150,3,0.9800000190734864,8,0.362
150,4,0.9800000190734864,8,0.363422
150,5,0.9800000190734864,8,0.350489
150,4,0.9800000190734864,8,0.360267
150,5,0.9800000190734864,8,0.349289
150,6,0.9800000190734864,8,0.339644
150,6,0.9800000190734864,8,0.338311
150,4,0.9800000190734864,8,0.3512
150,5,0.9800000190734864,8,0.3508
150,4,0.9800000190734864,8,0.3552
150,2,0.9800000190734864,8,0.343733
150,2,0.9800000190734864,8,0.348489
150,5,0.9800000190734864,8,0.3484
150,2,0.9800000190734864,8,0.354844
150,2,0.9800000190734864,8,0.342622
150,4,0.9800000190734864,8,0.348933
150,5,0.9800000190734864,8,0.349067
150,3,0.9800000190734864,8,0.368889
150,6,0.9800000190734864,8,0.339022
150,3,0.9800000190734864,8,0.360978
150,2,0.9800000190734864,8,0.345867
150,6,0.9800000190734864,8,0.343467
150,4,0.9800000190734864,8,0.356089
150,6,0.9800000190734864,8,0.339511
150,2,0.9800000190734864,8,0.347244
150,2,0.9800000190734864,8,0.350489
150,6,0.9800000190734864,8,0.340667
150,3,0.9800000190734864,8,0.358267
150,3,0.9800000190734864,8,0.357911
150,5,0.9800000190734864,8,0.350089
150,4,0.9800000190734864,8,0.360311
150,2,0.9800000190734864,8,0.339111
150,5,0.9800000190734864,8,0.348533
150,3,0.9800000190734864,8,0.367911
150,4,0.9800000190734864,8,0.357467
150,3,0.9800000190734864,8,0.360311
150,3,0.9800000190734864,8,0.366178
150,5,0.9800000190734864,8,0.346933
150,2,0.9800000190734864,8,0.343156
