trial,efficiency,steps,coverage_pct,agents,repulsion_g
264,1.484375,64,95.00,300,2.75
265,1.565246,61,95.48,300,2.75
266,1.511746,63,95.24,300,2.75
267,1.610847,59,95.04,300,2.75
268,1.558689,61,95.08,300,2.75
269,1.985000,48,95.28,300,2.75
270,1.380870,69,95.28,300,2.75
271,1.698571,56,95.12,300,2.75
272,1.638621,58,95.04,300,2.75
273,1.697143,56,95.04,300,2.75
274,1.561311,61,95.24,300,2.75
275,1.462769,65,95.08,300,2.75
276,1.462769,65,95.08,300,2.75
277,1.762222,54,95.16,300,2.75
278,1.564590,61,95.44,300,2.75
279,1.700000,56,95.20,300,2.75
280,1.698571,56,95.12,300,2.75
281,1.587333,60,95.24,300,2.75
282,1.732364,55,95.28,300,2.75
283,1.642759,58,95.28,300,2.75
284,1.534194,62,95.12,300,2.75
285,1.982500,48,95.16,300,2.75
286,1.832308,52,95.28,300,2.75
287,1.640000,58,95.12,300,2.75
288,1.900800,50,95.04,300,2.75
289,1.902400,50,95.12,300,2.75
290,1.562623,61,95.32,300,2.75
291,1.614915,59,95.28,300,2.75
292,1.486250,64,95.12,300,2.75
293,1.864314,51,95.08,300,2.75
294,1.762222,54,95.16,300,2.75
295,1.488125,64,95.24,300,2.75
296,1.666667,57,95.00,300,2.75
297,1.509206,63,95.08,300,2.75
298,1.377391,69,95.04,300,2.75
299,1.761481,54,95.12,300,2.75
300,1.464615,65,95.20,300,2.75
301,1.587333,60,95.24,300,2.75
302,1.360000,70,95.20,300,2.75
303,1.733091,55,95.32,300,2.75
304,1.441818,66,95.16,300,2.75
305,1.985833,48,95.32,300,2.75
306,1.639310,58,95.08,300,2.75
307,1.441212,66,95.12,300,2.75
308,1.765185,54,95.32,300,2.75
309,1.642759,58,95.28,300,2.75
310,1.510476,63,95.16,300,2.75
311,1.797736,53,95.28,300,2.75
312,1.534839,62,95.16,300,2.75
313,1.485625,64,95.08,300,2.75
314,1.565246,61,95.48,300,2.75
315,1.638621,58,95.04,300,2.75
316,1.489375,64,95.32,300,2.75
317,1.306301,73,95.36,300,2.75
318,1.794717,53,95.12,300,2.75
319,1.485625,64,95.08,300,2.75
320,2.023830,47,95.12,300,2.75
321,1.760000,54,95.04,300,2.75
322,1.487500,64,95.20,300,2.75
323,1.419701,67,95.12,300,2.75
324,1.380290,69,95.24,300,2.75
325,1.462154,65,95.04,300,2.75
326,1.464615,65,95.20,300,2.75
327,1.612881,59,95.16,300,2.75
328,1.793962,53,95.08,300,2.75
329,1.558033,61,95.04,300,2.75
330,1.672281,57,95.32,300,2.75
331,1.639310,58,95.08,300,2.75
332,1.672982,57,95.36,300,2.75
333,1.865882,51,95.16,300,2.75
334,1.767407,54,95.44,300,2.75
335,1.667368,57,95.04,300,2.75
336,1.559344,61,95.12,300,2.75
337,1.488125,64,95.24,300,2.75
338,1.666667,57,95.00,300,2.75
339,1.828462,52,95.08,300,2.75
340,1.379130,69,95.16,300,2.75
341,1.533548,62,95.08,300,2.75
342,1.698571,56,95.12,300,2.75
343,1.905600,50,95.28,300,2.75
344,1.584667,60,95.08,300,2.75
345,1.418507,67,95.04,300,2.75
346,1.583333,60,95.00,300,2.75
347,1.442424,66,95.20,300,2.75
348,1.536129,62,95.24,300,2.75
349,1.828462,52,95.08,300,2.75
350,1.637931,58,95.00,300,2.75
351,1.586000,60,95.16,300,2.75
352,1.904000,50,95.20,300,2.75
353,1.584000,60,95.04,300,2.75
354,1.589333,60,95.36,300,2.75
355,1.670877,57,95.24,300,2.75
356,1.700714,56,95.24,300,2.75
357,1.442424,66,95.20,300,2.75
358,1.585333,60,95.12,300,2.75
359,1.440606,66,95.08,300,2.75
360,1.900000,50,95.00,300,2.75
361,1.700714,56,95.24,300,2.75
362,1.638621,58,95.04,300,2.75
363,1.646207,58,95.48,300,2.75
364,1.538710,62,95.40,300,2.75
365,1.560000,61,95.16,300,2.75
366,1.534839,62,95.16,300,2.75
367,1.379130,69,95.16,300,2.75
368,1.637931,58,95.00,300,2.75
369,1.535484,62,95.20,300,2.75
370,1.866667,51,95.20,300,2.75
371,1.567213,61,95.60,300,2.75
372,1.699286,56,95.16,300,2.75
373,1.563934,61,95.40,300,2.75
374,1.341972,71,95.28,300,2.75
375,1.587333,60,95.24,300,2.75
376,1.419701,67,95.12,300,2.75
377,1.419701,67,95.12,300,2.75
378,1.301918,73,95.04,300,2.75
379,1.488750,64,95.28,300,2.75
380,1.765926,54,95.36,300,2.75
381,1.397059,68,95.00,300,2.75
382,1.462154,65,95.04,300,2.75
383,1.728727,55,95.08,300,2.75
384,1.543871,62,95.72,300,2.75
