trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
347,2.722286,35,95.28,300,1.5,0.99,5
348,2.640000,36,95.04,300,1.5,0.99,5
349,2.808235,34,95.48,300,1.5,0.99,5
350,2.647778,36,95.32,300,1.5,0.99,5
351,2.807059,34,95.44,300,1.5,0.99,5
352,2.645556,36,95.24,300,1.5,0.99,5
353,2.508421,38,95.32,300,1.5,0.99,5
354,2.728000,35,95.48,300,1.5,0.99,5
355,2.651111,36,95.44,300,1.5,0.99,5
356,2.647778,36,95.32,300,1.5,0.99,5
357,2.722286,35,95.28,300,1.5,0.99,5
358,2.728000,35,95.48,300,1.5,0.99,5
359,2.795294,34,95.04,300,1.5,0.99,5
360,2.796471,34,95.08,300,1.5,0.99,5
361,2.646667,36,95.28,300,1.5,0.99,5
362,2.638889,36,95.00,300,1.5,0.99,5
363,2.505263,38,95.20,300,1.5,0.99,5
364,2.722286,35,95.28,300,1.5,0.99,5
365,2.572973,37,95.20,300,1.5,0.99,5
366,2.726857,35,95.44,300,1.5,0.99,5
367,2.802353,34,95.28,300,1.5,0.99,5
368,2.717714,35,95.12,300,1.5,0.99,5
369,2.720000,35,95.20,300,1.5,0.99,5
370,2.646667,36,95.28,300,1.5,0.99,5
371,2.797647,34,95.12,300,1.5,0.99,5
372,2.722286,35,95.28,300,1.5,0.99,5
373,2.503158,38,95.12,300,1.5,0.99,5
374,2.567568,37,95.00,300,1.5,0.99,5
375,2.805882,34,95.40,300,1.5,0.99,5
376,2.641111,36,95.08,300,1.5,0.99,5
377,2.640000,36,95.04,300,1.5,0.99,5
378,2.808235,34,95.48,300,1.5,0.99,5
379,2.717714,35,95.12,300,1.5,0.99,5
380,2.647778,36,95.32,300,1.5,0.99,5
381,2.794118,34,95.00,300,1.5,0.99,5
382,2.644444,36,95.20,300,1.5,0.99,5
383,2.800000,34,95.20,300,1.5,0.99,5
384,2.795294,34,95.04,300,1.5,0.99,5
385,2.729143,35,95.52,300,1.5,0.99,5
386,2.716571,35,95.08,300,1.5,0.99,5
387,2.509474,38,95.36,300,1.5,0.99,5
388,2.720000,35,95.20,300,1.5,0.99,5
389,2.570811,37,95.12,300,1.5,0.99,5
390,2.804706,34,95.36,300,1.5,0.99,5
391,2.717714,35,95.12,300,1.5,0.99,5
392,2.644444,36,95.20,300,1.5,0.99,5
393,2.880000,33,95.04,300,1.5,0.99,5
394,2.797647,34,95.12,300,1.5,0.99,5
395,2.567568,37,95.00,300,1.5,0.99,5
396,2.714286,35,95.00,300,1.5,0.99,5
397,2.644444,36,95.20,300,1.5,0.99,5
398,2.807059,34,95.44,300,1.5,0.99,5
399,2.802353,34,95.28,300,1.5,0.99,5
400,2.803529,34,95.32,300,1.5,0.99,5
401,2.795294,34,95.04,300,1.5,0.99,5
402,2.722286,35,95.28,300,1.5,0.99,5
403,2.720000,35,95.20,300,1.5,0.99,5
404,2.641111,36,95.08,300,1.5,0.99,5
405,2.890909,33,95.40,300,1.5,0.99,5
406,2.567568,37,95.00,300,1.5,0.99,5
407,2.718857,35,95.16,300,1.5,0.99,5
408,2.643333,36,95.16,300,1.5,0.99,5
409,2.640000,36,95.04,300,1.5,0.99,5
410,2.717714,35,95.12,300,1.5,0.99,5
411,2.811765,34,95.60,300,1.5,0.99,5
412,2.572973,37,95.20,300,1.5,0.99,5
413,2.578378,37,95.40,300,1.5,0.99,5
414,2.723429,35,95.32,300,1.5,0.99,5
415,2.660000,36,95.76,300,1.5,0.99,5
416,2.655556,36,95.60,300,1.5,0.99,5
417,2.643333,36,95.16,300,1.5,0.99,5
418,2.716571,35,95.08,300,1.5,0.99,5
419,2.887273,33,95.28,300,1.5,0.99,5
420,2.643333,36,95.16,300,1.5,0.99,5
421,2.881212,33,95.08,300,1.5,0.99,5
422,2.716571,35,95.08,300,1.5,0.99,5
423,2.575135,37,95.28,300,1.5,0.99,5
424,2.726857,35,95.44,300,1.5,0.99,5
425,2.642222,36,95.12,300,1.5,0.99,5
426,2.718857,35,95.16,300,1.5,0.99,5
427,2.898182,33,95.64,300,1.5,0.99,5
428,2.576216,37,95.32,300,1.5,0.99,5
429,2.722286,35,95.28,300,1.5,0.99,5
430,2.648889,36,95.36,300,1.5,0.99,5
431,2.715429,35,95.04,300,1.5,0.99,5
432,2.715429,35,95.04,300,1.5,0.99,5
433,2.638889,36,95.00,300,1.5,0.99,5
434,2.724571,35,95.36,300,1.5,0.99,5
435,2.724571,35,95.36,300,1.5,0.99,5
436,2.728000,35,95.48,300,1.5,0.99,5
437,2.718857,35,95.16,300,1.5,0.99,5
438,2.643333,36,95.16,300,1.5,0.99,5
439,2.716571,35,95.08,300,1.5,0.99,5
440,2.657778,36,95.68,300,1.5,0.99,5
441,2.641111,36,95.08,300,1.5,0.99,5
442,2.574054,37,95.24,300,1.5,0.99,5
443,2.643333,36,95.16,300,1.5,0.99,5
444,2.638889,36,95.00,300,1.5,0.99,5
445,2.645556,36,95.24,300,1.5,0.99,5
446,2.805882,34,95.40,300,1.5,0.99,5
447,2.717714,35,95.12,300,1.5,0.99,5
448,2.656667,36,95.64,300,1.5,0.99,5
449,2.653333,36,95.52,300,1.5,0.99,5
450,2.647778,36,95.32,300,1.5,0.99,5
451,2.721143,35,95.24,300,1.5,0.99,5
452,2.734857,35,95.72,300,1.5,0.99,5
453,2.715429,35,95.04,300,1.5,0.99,5
454,2.648889,36,95.36,300,1.5,0.99,5
455,2.803529,34,95.32,300,1.5,0.99,5
456,2.644444,36,95.20,300,1.5,0.99,5
457,2.726857,35,95.44,300,1.5,0.99,5
458,2.725714,35,95.40,300,1.5,0.99,5
459,2.802353,34,95.28,300,1.5,0.99,5
460,2.803529,34,95.32,300,1.5,0.99,5
461,2.570811,37,95.12,300,1.5,0.99,5
462,2.729143,35,95.52,300,1.5,0.99,5
463,2.797647,34,95.12,300,1.5,0.99,5
464,2.721143,35,95.24,300,1.5,0.99,5
465,2.643333,36,95.16,300,1.5,0.99,5
466,2.728000,35,95.48,300,1.5,0.99,5
467,2.644444,36,95.20,300,1.5,0.99,5
468,2.731429,35,95.60,300,1.5,0.99,5
469,2.638889,36,95.00,300,1.5,0.99,5
470,2.714286,35,95.00,300,1.5,0.99,5
471,2.798824,34,95.16,300,1.5,0.99,5
472,2.725714,35,95.40,300,1.5,0.99,5
473,2.574054,37,95.24,300,1.5,0.99,5
474,2.508421,38,95.32,300,1.5,0.99,5
475,2.641111,36,95.08,300,1.5,0.99,5
476,2.644444,36,95.20,300,1.5,0.99,5
477,2.580541,37,95.48,300,1.5,0.99,5
478,2.715429,35,95.04,300,1.5,0.99,5
479,2.650000,36,95.40,300,1.5,0.99,5
480,2.794118,34,95.00,300,1.5,0.99,5
481,2.721143,35,95.24,300,1.5,0.99,5
482,2.720000,35,95.20,300,1.5,0.99,5
483,2.878788,33,95.00,300,1.5,0.99,5
484,2.648889,36,95.36,300,1.5,0.99,5
485,2.647778,36,95.32,300,1.5,0.99,5
486,2.578378,37,95.40,300,1.5,0.99,5
487,2.644444,36,95.20,300,1.5,0.99,5
488,2.572973,37,95.20,300,1.5,0.99,5
489,2.715429,35,95.04,300,1.5,0.99,5
490,2.642222,36,95.12,300,1.5,0.99,5
491,2.717714,35,95.12,300,1.5,0.99,5
492,2.577297,37,95.36,300,1.5,0.99,5
493,2.882424,33,95.12,300,1.5,0.99,5
494,2.728000,35,95.48,300,1.5,0.99,5
495,2.651111,36,95.44,300,1.5,0.99,5
496,2.721143,35,95.24,300,1.5,0.99,5
497,2.795294,34,95.04,300,1.5,0.99,5
498,2.640000,36,95.04,300,1.5,0.99,5
499,2.644444,36,95.20,300,1.5,0.99,5
500,2.717714,35,95.12,300,1.5,0.99,5
501,2.654444,36,95.56,300,1.5,0.99,5
502,2.724571,35,95.36,300,1.5,0.99,5
503,2.723429,35,95.32,300,1.5,0.99,5
504,2.721143,35,95.24,300,1.5,0.99,5
505,2.651111,36,95.44,300,1.5,0.99,5
506,2.797647,34,95.12,300,1.5,0.99,5
507,2.801176,34,95.24,300,1.5,0.99,5
